Price,No. Beds,No. Baths,Area,Type_n,Region_n,Sub-region_n
8600000,3.0,2.0,1250.0,0,31,75
6800000,3.0,3.0,1110.0,0,3,383
8500000,3.0,3.0,1275.0,0,1,50
2280000,2.0,2.0,600.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
2280000,2.0,2.0,600.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
2700000,2.0,2.0,600.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
2800000,2.0,2.0,668.0,0,13,113
2600000,2.0,2.0,600.0,0,13,113
5750000,3.0,2.0,1150.0,0,40,341
5500000,3.0,2.0,1100.0,0,40,341
5250000,3.0,2.0,1050.0,0,40,341
5750000,3.0,2.0,1150.0,0,40,163
5500000,3.0,2.0,1100.0,0,40,341
14000000,4.0,4.0,2100.0,0,11,48
4250000,2.0,2.0,850.0,0,3,80
5000000,3.0,3.0,1550.0,0,40,278
6354000,3.0,3.0,1222.0,0,40,163
6300000,3.0,3.0,1213.0,0,40,163
6354000,3.0,3.0,1222.0,0,40,163
6300000,3.0,3.0,1213.0,0,40,163
7507000,3.0,3.0,1241.0,0,6,55
7325500,3.0,3.0,1241.0,0,6,55
7507000,3.0,3.0,1241.0,0,6,55
7507000,3.0,3.0,1241.0,0,6,55
7325500,3.0,3.0,1241.0,0,6,55
7507000,3.0,3.0,1241.0,0,6,55
7325500,3.0,3.0,1241.0,0,6,55
7325500,3.0,3.0,1241.0,0,6,55
7507000,3.0,3.0,1241.0,0,6,55
11200000,4.0,4.0,1850.0,0,6,53
7325500,3.0,3.0,1241.0,0,6,55
13000000,3.0,4.0,2100.0,0,15,456
4200000,2.0,2.0,875.0,0,40,101
13500000,3.0,4.0,1376.0,0,15,330
17000000,3.0,3.0,2009.0,0,17,256
35000000,3.0,3.0,2880.0,3,22,95
16500000,3.0,3.0,6840.0,3,53,136
6300000,3.0,3.0,1250.0,0,21,164
13700000,3.0,3.0,1660.0,0,57,390
9800000,3.0,3.0,1265.0,0,56,283
7035000,3.0,3.0,1395.0,0,37,225
3200000,2.0,2.0,750.0,0,60,96
11000000,3.0,3.0,1300.0,0,40,341
4000000,2.0,2.0,850.0,0,3,80
11050000,3.0,3.0,1700.0,0,58,275
8000000,3.0,4.0,1630.0,0,21,234
6200000,3.0,3.0,1250.0,0,21,234
5000000,3.0,3.0,1400.0,0,43,87
7300000,3.0,3.0,1250.0,0,2,438
5000000,3.0,2.0,900.0,0,37,66
7200000,3.0,3.0,1550.0,0,66,350
8700000,3.0,3.0,1200.0,0,15,328
6200000,3.0,2.0,1100.0,0,6,58
5000000,3.0,3.0,1050.0,0,37,66
40000000,4.0,3.0,3452.0,0,8,306
80000000,4.0,4.0,3443.0,0,8,298
4455000,3.0,2.0,990.0,0,60,96
6700000,3.0,3.0,1545.0,0,13,19
5500000,3.0,3.0,1240.0,0,13,19
5000000,3.0,3.0,1150.0,0,32,6
2500000,3.0,3.0,728.0,3,11,62
10500000,3.0,3.0,2050.0,0,66,350
2500000,2.0,2.0,500.0,0,40,347
10000000,3.0,3.0,1286.0,0,26,39
7000000,3.0,3.0,1300.0,0,40,236
26500000,3.0,4.0,2060.0,0,15,328
6500520,3.0,3.0,2340.0,3,60,452
2500000,2.0,2.0,650.0,0,40,343
3500000,3.0,3.0,1150.0,0,43,87
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8500000,2.0,3.0,950.0,0,26,127
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
8700000,3.0,3.0,1450.0,0,20,297
5500000,3.0,2.0,1000.0,0,38,206
5700000,3.0,3.0,1267.0,0,40,163
5700000,3.0,3.0,1267.0,0,40,163
5700000,3.0,3.0,1267.0,0,40,163
5000000,2.0,2.0,950.0,0,43,73
3600000,2.0,2.0,850.0,0,40,347
5000000,3.0,2.0,1280.0,0,40,103
4560000,3.0,2.0,1200.0,0,10,292
4560000,3.0,2.0,1200.0,0,10,292
4560000,3.0,2.0,1200.0,0,10,292
5970000,3.0,3.0,1298.0,0,40,163
5700000,3.0,3.0,1267.0,0,40,163
4400000,3.0,3.0,1100.0,0,43,73
19000000,4.0,4.0,2200.0,0,40,226
3700000,3.0,2.0,1050.0,0,43,73
3700000,3.0,2.0,1050.0,0,43,73
4400000,3.0,3.0,1100.0,0,43,73
4400000,3.0,3.0,1100.0,0,43,73
4400000,3.0,3.0,1100.0,0,43,73
7000000,3.0,4.0,1600.0,0,12,209
7500000,3.0,3.0,1300.0,0,40,343
5500000,3.0,2.0,1200.0,0,40,346
12500000,3.0,3.0,1496.0,0,66,372
7590000,3.0,3.0,1650.0,0,3,187
7590000,3.0,3.0,1650.0,0,3,187
7590000,3.0,3.0,1650.0,0,3,187
7590000,3.0,3.0,1650.0,0,3,187
5500000,3.0,2.0,1200.0,0,40,346
11500000,3.0,3.0,1679.0,0,66,353
25500000,3.0,3.0,2184.0,3,66,356
8600000,3.0,3.0,1650.0,0,66,350
8400000,3.0,3.0,1650.0,0,66,350
5500000,3.0,3.0,1200.0,0,40,101
7200000,4.0,3.0,1700.0,0,40,284
6440000,4.0,3.0,1100.0,0,43,394
14000000,3.0,4.0,2000.0,0,11,57
7590000,3.0,3.0,1650.0,0,3,187
9000000,2.0,3.0,1464.0,0,35,175
8500000,3.0,3.0,2160.0,3,14,336
16120000,5.0,4.0,2600.0,0,1,49
12900000,3.0,3.0,1720.0,0,0,31
12900000,3.0,3.0,1720.0,0,0,31
12165000,3.0,3.0,1622.0,0,0,31
12165000,3.0,3.0,1622.0,0,0,31
8300000,3.0,3.0,1350.0,0,0,31
5800000,3.0,3.0,1250.0,0,43,87
7300000,3.0,3.0,1124.0,0,66,350
16120000,5.0,4.0,2600.0,0,1,49
8060000,3.0,3.0,1300.0,0,1,49
6875000,3.0,3.0,1250.0,0,35,178
8060000,3.0,3.0,1300.0,0,1,49
8060000,3.0,3.0,1300.0,0,1,49
8060000,3.0,3.0,1300.0,0,1,49
8800000,3.0,3.0,1224.0,0,35,192
9000000,3.0,2.0,1050.0,0,41,338
8800000,3.0,3.0,1224.0,0,35,192
15500000,3.0,3.0,1530.0,0,57,430
4700000,3.0,2.0,950.0,0,38,129
9800000,3.0,3.0,1640.0,0,66,352
24000000,3.0,3.0,2200.0,0,40,226
16120000,5.0,4.0,2600.0,0,1,49
16120000,5.0,4.0,2600.0,0,1,49
4825000,2.0,2.0,965.0,0,61,117
3600000,2.0,2.0,800.0,0,40,1
8500000,3.0,3.0,1200.0,0,26,263
8700000,3.0,3.0,1450.0,0,20,297
10200000,3.0,3.0,1500.0,0,66,372
5400000,3.0,3.0,1200.0,0,3,221
15000000,3.0,4.0,1860.0,0,11,49
15000000,4.0,4.0,2270.0,0,66,353
5800000,3.0,3.0,1250.0,0,43,87
4700000,3.0,2.0,1100.0,0,43,87
5175000,3.0,3.0,1150.0,0,3,221
6300000,3.0,3.0,1050.0,0,15,440
6300000,3.0,3.0,1050.0,0,15,440
7000000,3.0,3.0,1250.0,0,0,77
6630000,3.0,3.0,1275.0,0,13,19
6812000,3.0,3.0,1310.0,0,13,19
6916000,3.0,3.0,1330.0,0,13,19
8025000,3.0,3.0,1350.0,0,13,19
9450000,3.0,3.0,1350.0,0,43,335
9450000,3.0,3.0,1350.0,0,43,335
9450000,3.0,3.0,1350.0,0,43,335
3780000,2.0,2.0,630.0,0,20,152
8000000,3.0,4.0,1350.0,0,19,254
5000000,3.0,3.0,1500.0,0,12,209
6500000,3.0,3.0,1250.0,0,13,19
7020000,3.0,3.0,1350.0,0,13,19
6656000,3.0,3.0,1280.0,0,13,19
6760000,3.0,3.0,1300.0,0,13,19
6630000,3.0,3.0,1275.0,0,13,19
6630000,3.0,3.0,1275.0,0,13,19
7612500,3.0,3.0,1275.0,0,13,19
9300000,3.0,3.0,1225.0,0,38,81
6500000,3.0,3.0,1400.0,0,40,346
8500000,3.0,3.0,1287.0,0,63,425
8000000,3.0,3.0,3600.0,3,11,63
12500000,3.0,4.0,2000.0,0,11,54
6656000,3.0,3.0,1280.0,0,13,19
6656000,3.0,3.0,1280.0,0,13,19
5720000,3.0,3.0,1100.0,0,13,19
5550000,3.0,3.0,900.0,0,13,19
7020000,3.0,3.0,1350.0,0,13,19
6650000,3.0,3.0,1100.0,0,13,19
7640000,3.0,3.0,1280.0,0,13,19
6630000,3.0,3.0,1275.0,0,13,19
8234300,3.0,2.0,1229.0,0,20,152
7000000,3.0,2.0,965.0,0,37,66
6039500,3.0,3.0,1231.0,0,3,432
5539500,3.0,3.0,1231.0,0,3,432
5539500,3.0,3.0,1231.0,0,3,432
5000000,3.0,3.0,1000.0,0,3,432
5180000,3.0,3.0,1200.0,0,43,65
3600000,2.0,2.0,628.0,0,61,385
3400000,3.0,2.0,1010.0,0,14,215
6500000,3.0,3.0,1800.0,0,14,215
3250000,3.0,2.0,900.0,0,14,215
15000000,3.0,4.0,1900.0,0,15,151
7900000,3.0,3.0,1576.0,0,6,406
6300000,3.0,2.0,1050.0,0,15,440
6300000,3.0,2.0,1050.0,0,15,440
5000000,2.0,2.0,892.0,0,13,120
14000000,4.0,4.0,2500.0,0,0,77
7000000,3.0,3.0,1250.0,0,0,77
3800000,2.0,2.0,720.0,0,43,259
3500000,2.0,2.0,892.0,0,13,120
4000000,2.0,2.0,892.0,0,13,120
15000000,3.0,3.0,1456.0,3,1,59
13000000,3.0,3.0,1750.0,0,11,48
5200000,2.0,2.0,950.0,0,0,77
12000000,3.0,4.0,1730.0,0,11,54
5000000,2.0,2.0,900.0,0,0,77
8500000,3.0,3.0,1287.0,0,63,425
29500000,3.0,3.0,2000.0,0,5,320
12000000,3.0,3.0,1730.0,0,11,54
10500000,4.0,4.0,1850.0,0,0,77
9960000,4.0,4.0,2400.0,0,43,65
5085000,3.0,2.0,1130.0,0,3,221
6100000,3.0,3.0,1200.0,0,43,65
6700000,4.0,3.0,1550.0,0,43,65
5680000,3.0,3.0,1400.0,0,43,65
33000000,4.0,5.0,3000.0,0,11,55
2750000,3.0,2.0,900.0,0,14,215
7500000,3.0,3.0,1250.0,0,11,58
3400000,2.0,2.0,778.0,0,22,95
24000000,3.0,3.0,1954.0,0,15,305
37500000,3.0,3.0,3640.0,3,11,59
3800000,2.0,2.0,950.0,0,43,276
3800000,2.0,2.0,950.0,0,43,276
2250000,2.0,1.0,450.0,0,7,10
3500000,3.0,2.0,878.0,0,22,95
8400000,3.0,3.0,1400.0,0,61,172
17000000,3.0,4.0,1860.0,0,11,48
19500000,4.0,4.0,2200.0,0,40,226
8400000,3.0,3.0,1400.0,0,61,172
8400000,3.0,3.0,1400.0,0,61,172
7500000,3.0,2.0,1250.0,0,61,172
7500000,3.0,2.0,1250.0,0,61,172
5500000,2.0,2.0,800.0,0,20,297
8500000,3.0,3.0,1145.0,0,20,297
6500000,2.0,2.0,870.0,0,20,297
9600000,3.0,3.0,1465.0,0,15,440
40000000,4.0,6.0,3000.0,0,15,69
26000000,3.0,3.0,1800.0,0,8,402
6300000,3.0,3.0,1157.0,0,13,198
8500000,3.0,4.0,1654.0,0,66,358
9216900,3.0,3.0,1550.0,0,6,53
7200000,3.0,3.0,1158.0,0,38,445
6000000,2.0,2.0,1150.0,0,61,169
13000000,3.0,2.0,1530.0,0,29,114
11000000,3.0,3.0,1520.0,0,58,275
4800000,3.0,2.0,1200.0,0,60,96
25000000,4.0,5.0,2400.0,0,4,313
25000000,4.0,5.0,2400.0,0,4,313
1300000,2.0,1.0,500.0,0,7,34
3300000,3.0,2.0,950.0,0,60,96
3300000,3.0,2.0,950.0,0,60,96
8500000,3.0,2.0,1150.0,0,12,214
20000000,4.0,4.0,2464.0,0,58,395
4000000,2.0,2.0,700.0,0,43,393
5600000,2.0,2.0,1029.0,0,38,129
5600000,2.0,2.0,1100.0,0,38,129
5600000,2.0,2.0,1100.0,0,38,129
3200000,2.0,2.0,665.0,0,40,101
3000000,2.0,2.0,665.0,0,40,101
3000000,2.0,2.0,665.0,0,40,101
5600000,3.0,3.0,1310.0,0,40,447
1200000,2.0,1.0,500.0,0,7,34
1300000,2.0,1.0,500.0,0,7,34
4300000,3.0,2.0,1050.0,0,60,96
4300000,3.0,2.0,1030.0,0,60,96
4300000,3.0,2.0,1050.0,0,60,96
4300000,3.0,2.0,1030.0,0,60,96
7500000,3.0,3.0,1220.0,0,66,350
7500000,3.0,3.0,1220.0,0,66,350
8000000,3.0,3.0,1425.0,0,2,438
8000000,3.0,3.0,1425.0,0,2,438
8000000,3.0,3.0,1425.0,0,2,438
8000000,3.0,3.0,1425.0,0,2,438
8000000,3.0,3.0,1425.0,0,2,438
5800000,3.0,2.0,1185.0,0,6,406
7500000,3.0,3.0,1250.0,0,11,58
8000000,3.0,3.0,1400.0,0,12,433
1200000,2.0,1.0,500.0,0,7,34
1300000,2.0,1.0,500.0,0,7,34
12000000,3.0,3.0,1800.0,3,1,61
22000000,3.0,3.0,1980.0,3,37,66
35000000,3.0,3.0,2880.0,3,55,271
25000000,3.0,3.0,2131.0,3,40,447
4500000,3.0,2.0,1050.0,0,30,411
18000000,3.0,3.0,2184.0,3,1,56
21000000,3.0,3.0,2184.0,3,1,55
12200000,3.0,3.0,1270.0,0,9,320
8500000,2.0,2.0,950.0,0,50,286
12000000,3.0,3.0,1450.0,0,50,286
31000000,3.0,3.0,3600.0,3,51,372
12200000,3.0,3.0,1270.0,0,9,320
4800000,3.0,2.0,1200.0,0,60,96
4800000,3.0,2.0,1200.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,950.0,0,60,96
3300000,3.0,2.0,950.0,0,60,96
7867500,3.0,2.0,1049.0,0,41,338
3300000,3.0,2.0,950.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
16500000,3.0,3.0,1689.0,0,15,328
3700000,2.0,2.0,765.0,0,2,438
5000000,2.0,2.0,850.0,0,31,422
3300000,3.0,2.0,950.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,1100.0,0,60,96
3300000,3.0,2.0,950.0,0,60,96
13000000,3.0,3.0,1750.0,0,11,48
7110000,3.0,3.0,1185.0,0,20,152
7110000,3.0,3.0,1185.0,0,20,152
13500000,3.0,3.0,1920.0,0,11,48
31000000,3.0,3.0,2520.0,0,4,307
1500000,2.0,1.0,500.0,0,7,135
23000000,3.0,3.0,2070.0,0,36,50
1200000,2.0,1.0,450.0,0,7,34
11500000,3.0,4.0,1700.0,0,11,58
11500000,3.0,4.0,1700.0,0,11,58
7000000,3.0,2.0,1075.0,0,2,438
4800000,3.0,2.0,1200.0,0,60,96
1500000,2.0,1.0,500.0,0,7,135
3500000,2.0,2.0,550.0,0,29,114
3800000,2.0,2.0,760.0,0,40,341
3800000,2.0,2.0,760.0,0,40,341
3800000,2.0,2.0,760.0,0,40,341
3800000,2.0,2.0,760.0,0,40,341
3800000,2.0,2.0,760.0,0,40,341
8125000,3.0,3.0,1250.0,0,15,151
6045000,3.0,2.0,930.0,0,15,151
9712500,4.0,4.0,1675.0,0,40,340
5725000,2.0,2.0,950.0,0,40,340
3465000,3.0,2.0,870.0,0,3,432
5725000,2.0,2.0,950.0,0,40,340
7000000,3.0,3.0,1350.0,0,40,103
6880000,3.0,3.0,1160.0,0,40,340
6880000,3.0,3.0,1160.0,0,40,340
7320000,3.0,3.0,1240.0,0,40,340
7320000,3.0,3.0,1240.0,0,40,340
7320000,3.0,3.0,1240.0,0,40,340
7320000,3.0,3.0,1240.0,0,40,340
75000000,3.0,3.0,5400.0,3,51,359
7000000,3.0,3.0,1350.0,0,40,103
7000000,3.0,3.0,1350.0,0,40,103
3750000,2.0,2.0,750.0,0,20,235
7600000,3.0,3.0,1300.0,0,61,385
3600000,3.0,2.0,900.0,0,40,103
2800000,2.0,2.0,700.0,0,40,103
7395000,3.0,3.0,1275.0,0,15,394
6960000,3.0,3.0,1200.0,0,15,394
6438000,3.0,3.0,1110.0,0,15,394
6728008,3.0,3.0,1160.0,0,15,394
7395000,3.0,3.0,1275.0,0,15,394
6960088,3.0,3.0,1200.0,0,15,394
9000000,3.0,3.0,1200.0,0,11,54
6438008,3.0,3.0,1110.0,0,15,394
6728000,3.0,3.0,1160.0,0,15,394
8120000,3.0,3.0,1400.0,0,15,394
14000000,3.0,2.0,1239.0,0,9,325
4000000,3.0,2.0,950.0,0,43,73
7800000,3.0,3.0,1450.0,0,40,163
8350000,3.0,3.0,1275.0,0,13,19
6812000,3.0,3.0,1310.0,0,13,19
6630000,3.0,3.0,1275.0,0,13,19
15000000,3.0,3.0,1873.0,0,11,49
9900000,2.0,3.0,1245.0,0,61,117
8500000,4.0,4.0,2000.0,0,43,73
7000000,4.0,3.0,1650.0,0,43,73
3200000,3.0,3.0,1800.0,3,14,417
9500000,4.0,3.0,1910.0,0,43,73
9500000,4.0,3.0,1910.0,0,43,73
3800000,3.0,2.0,950.0,0,6,406
6500000,3.0,3.0,1200.0,0,23,194
4200000,3.0,3.0,1200.0,0,3,432
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
7000000,3.0,3.0,1700.0,0,40,284
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
4000000,3.0,2.0,950.0,0,43,73
4000000,3.0,2.0,950.0,0,43,73
6000000,3.0,3.0,1242.0,0,6,406
3800000,3.0,2.0,950.0,0,43,73
3800000,3.0,2.0,950.0,0,43,73
3800000,3.0,2.0,950.0,0,43,73
3800000,2.0,2.0,760.0,0,61,426
3900000,2.0,2.0,780.0,0,61,426
4602150,3.0,2.0,965.0,0,0,211
5000000,3.0,2.0,1000.0,0,38,206
5500000,3.0,2.0,1000.0,0,38,206
6500000,3.0,3.0,1350.0,0,40,163
3800000,3.0,2.0,950.0,0,43,73
6000000,2.0,2.0,960.0,0,37,128
5000000,3.0,3.0,1300.0,0,60,96
5000000,3.0,3.0,1300.0,0,60,96
8000000,3.0,3.0,1365.0,0,6,52
4500000,3.0,3.0,1200.0,0,60,96
6525000,3.0,3.0,1450.0,0,12,433
5670000,3.0,3.0,1260.0,0,12,433
7000000,3.0,3.0,1463.0,0,40,284
7000000,3.0,3.0,1463.0,0,40,284
3000000,2.0,2.0,810.0,0,43,73
3000000,2.0,2.0,810.0,0,43,73
3800000,3.0,2.0,950.0,0,3,432
4800000,3.0,3.0,1200.0,0,3,432
4000000,3.0,3.0,1000.0,0,3,432
9500000,3.0,3.0,1618.0,0,12,214
7000000,3.0,3.0,1618.0,0,12,214
4200000,3.0,3.0,1200.0,0,3,432
3700000,2.0,2.0,875.0,0,43,73
3800000,3.0,2.0,950.0,0,43,73
3800000,3.0,2.0,950.0,0,43,73
3800000,3.0,2.0,950.0,0,43,73
5100000,2.0,2.0,850.0,0,43,37
5100000,2.0,2.0,850.0,0,43,37
5100000,2.0,2.0,850.0,0,43,37
2700000,3.0,2.0,800.0,0,43,73
2700000,3.0,2.0,800.0,0,43,73
2700000,3.0,2.0,800.0,0,43,73
3500000,3.0,2.0,900.0,0,43,73
5000000,2.0,2.0,720.0,0,43,273
10000000,3.0,4.0,1500.0,0,11,48
5100000,2.0,2.0,850.0,0,43,37
4500000,2.0,2.0,920.0,0,66,352
5100000,2.0,2.0,850.0,0,43,37
5100000,2.0,2.0,850.0,0,43,37
8000000,3.0,3.0,1400.0,0,0,31
35000000,3.0,3.0,2750.0,0,18,131
5000000,2.0,2.0,800.0,0,6,406
6500000,3.0,3.0,1622.0,0,12,214
7800000,3.0,3.0,1450.0,0,40,163
72000000,4.0,4.0,4375.0,0,18,131
8320000,3.0,3.0,1270.0,0,15,394
7900000,3.0,3.0,1200.0,0,15,394
7660000,3.0,3.0,1160.0,0,15,394
9100000,3.0,3.0,1400.0,0,15,394
8320000,3.0,3.0,1270.0,0,15,394
7900000,3.0,3.0,1200.0,0,15,394
7300000,3.0,3.0,1100.0,0,15,394
7660000,3.0,3.0,1160.0,0,15,394
8320000,3.0,3.0,1270.0,0,15,394
7900000,3.0,3.0,1200.0,0,15,394
7300000,3.0,3.0,1100.0,0,15,394
7660000,3.0,3.0,1160.0,0,15,394
7300000,3.0,3.0,1100.0,0,15,394
6200000,3.0,2.0,1200.0,0,6,53
9000000,3.0,2.0,1120.0,0,29,114
6525000,3.0,3.0,1450.0,0,12,433
4130000,3.0,3.0,1180.0,0,3,432
6600000,3.0,2.0,1050.0,0,43,276
9700000,3.0,3.0,1550.0,0,66,354
1400000,2.0,1.0,400.0,0,35,247
14000000,3.0,4.0,2052.0,0,37,128
15500000,3.0,3.0,2440.0,0,11,48
5580000,3.0,3.0,1240.0,0,0,77
10504000,3.0,3.0,1616.0,0,66,354
10504000,3.0,3.0,1616.0,0,66,354
7500000,3.0,3.0,1200.0,0,23,194
7150000,3.0,3.0,1300.0,0,0,211
7425000,3.0,3.0,1350.0,0,0,211
5000000,3.0,3.0,1200.0,0,40,101
4000000,3.0,2.0,950.0,0,40,101
2500000,2.0,2.0,714.0,0,40,103
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,2,43,73
3700000,2.0,2.0,875.0,0,43,73
6500000,2.0,2.0,1230.0,0,20,297
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3700000,2.0,2.0,875.0,0,43,73
3400000,2.0,2.0,620.0,0,35,134
5800000,2.0,2.0,900.0,0,37,128
3400000,2.0,2.0,620.0,0,35,134
5100000,3.0,3.0,1600.0,0,31,217
13500000,3.0,4.0,1870.0,0,3,221
4500000,3.0,3.0,1340.0,0,31,217
6500000,3.0,2.0,1295.0,0,2,422
5100000,3.0,2.0,1074.0,0,31,217
10000000,3.0,3.0,1450.0,0,66,350
5000000,3.0,2.0,1040.0,0,31,217
6200000,3.0,3.0,1138.0,0,37,66
3825000,2.0,2.0,850.0,0,3,80
15000000,3.0,3.0,1916.0,0,8,58
10000000,3.0,4.0,1461.0,0,66,351
10000000,3.0,3.0,1260.0,0,15,440
11000000,3.0,4.0,1435.0,0,20,394
4200000,2.0,2.0,850.0,0,40,278
60000000,4.0,4.0,2989.0,0,18,131
9000000,3.0,3.0,3640.0,3,11,63
25000000,3.0,3.0,1440.0,0,18,130
25000000,3.0,3.0,1440.0,0,18,130
25000000,3.0,3.0,1440.0,0,18,130
17000000,4.0,4.0,2000.0,0,43,27
5000000,3.0,3.0,1440.0,3,14,185
15000000,3.0,3.0,1800.0,3,22,176
3000000,2.0,2.0,1041.0,0,14,185
3000000,2.0,2.0,1040.0,0,14,185
4700000,3.0,2.0,1087.0,0,40,101
2500000,2.0,2.0,870.0,0,14,185
5300000,2.0,2.0,900.0,0,29,79
3000000,2.0,2.0,750.0,0,40,348
2800000,2.0,2.0,750.0,0,40,348
3000000,2.0,2.0,750.0,0,40,348
6409000,3.0,3.0,1105.0,0,0,211
12000000,3.0,3.0,1400.0,0,66,368
18000000,3.0,4.0,1635.0,0,36,49
6200000,3.0,3.0,1150.0,0,6,406
55000000,4.0,3.0,3106.0,0,18,131
3200000,2.0,2.0,800.0,0,43,73
6100000,3.0,3.0,1450.0,0,43,73
6100000,3.0,3.0,1450.0,0,43,73
6500000,3.0,3.0,1500.0,0,2,422
15000000,4.0,4.0,1620.0,0,56,283
6500000,3.0,2.0,1020.0,0,6,52
14500000,3.0,4.0,1872.0,0,40,345
25000000,4.0,3.0,3129.0,0,19,442
3690000,3.0,2.0,1025.0,0,60,96
7500000,3.0,2.0,1005.0,0,15,328
4500000,3.0,2.0,1230.0,0,40,11
40000000,3.0,4.0,2400.0,0,4,320
14200000,3.0,3.0,1872.0,0,40,345
7000000,3.0,2.0,1000.0,0,35,192
6200000,3.0,3.0,1150.0,0,6,406
35000000,3.0,4.0,2130.0,0,4,320
4000000,2.0,2.0,720.0,0,43,24
6000000,3.0,3.0,1450.0,0,43,73
4800000,3.0,2.0,1050.0,0,40,341
36000000,3.0,3.0,3600.0,3,51,370
30000000,3.0,3.0,3600.0,3,51,368
4000000,2.0,2.0,977.0,0,60,156
18500000,3.0,4.0,1856.0,0,66,372
13500000,3.0,3.0,1240.0,0,4,325
11500000,3.0,3.0,1550.0,0,11,57
12500000,3.0,3.0,1650.0,0,11,57
7400000,3.0,3.0,1380.0,0,1,50
10500000,3.0,3.0,1550.0,0,11,57
14625000,3.0,4.0,2250.0,0,66,368
10500000,3.0,3.0,1400.0,0,11,50
10000000,3.0,3.0,1400.0,0,11,50
14000000,3.0,3.0,1350.0,0,66,350
5647200,3.0,3.0,1086.0,0,40,344
5720000,3.0,3.0,1100.0,0,40,344
3800000,2.0,2.0,800.0,0,13,198
18000000,3.0,3.0,1331.0,3,20,420
4500000,2.0,2.0,1010.0,0,13,198
3150000,2.0,2.0,750.0,0,22,391
14000000,3.0,3.0,1350.0,0,66,350
14000000,3.0,3.0,1350.0,0,66,350
14000000,3.0,3.0,1350.0,0,66,350
14000000,3.0,3.0,1350.0,0,66,350
14000000,3.0,3.0,1350.0,0,66,350
13000000,3.0,2.0,1307.0,0,44,16
20020000,3.0,4.0,1500.0,0,63,112
22500000,3.0,3.0,1651.0,0,63,142
5600000,3.0,2.0,1251.0,0,43,73
7600000,4.0,3.0,1721.0,0,43,73
9225000,3.0,3.0,1230.0,0,44,16
9225000,3.0,3.0,1230.0,0,44,16
9225000,3.0,3.0,1230.0,0,44,16
3500000,2.0,2.0,700.0,0,43,393
20000000,3.0,4.0,1860.0,0,43,384
6000000,4.0,3.0,1320.0,0,40,343
35000000,3.0,3.0,2000.0,0,18,131
50000000,3.0,3.0,3000.0,0,18,131
50000000,4.0,4.0,3500.0,0,18,131
13000000,4.0,4.0,2100.0,0,66,350
5200000,2.0,2.0,750.0,0,43,87
20000000,4.0,5.0,2200.0,0,40,226
6700000,3.0,3.0,1070.0,0,40,345
7000000,3.0,3.0,1275.0,0,66,370
6000000,2.0,2.0,1017.0,0,43,231
15000000,3.0,4.0,1635.0,0,15,127
5000000,3.0,3.0,1200.0,0,40,284
63000000,4.0,4.0,3600.0,0,18,131
7000000,4.0,4.0,1450.0,0,3,219
6800000,4.0,3.0,1400.0,0,3,219
5250000,3.0,3.0,1500.0,0,43,87
7000000,3.0,3.0,1320.0,0,40,347
20021500,3.0,3.0,1741.0,0,63,112
5250000,3.0,3.0,1500.0,0,43,87
5250000,3.0,3.0,1500.0,0,43,87
5250000,3.0,3.0,1500.0,0,43,87
5250000,3.0,3.0,1500.0,0,43,87
4000000,3.0,3.0,1300.0,0,40,284
5500000,3.0,3.0,1100.0,0,40,284
5500000,3.0,3.0,1100.0,0,40,284
7315000,3.0,2.0,1330.0,0,2,339
4100000,2.0,2.0,852.0,0,31,125
13200000,3.0,3.0,1650.0,0,17,256
